Date,LBBW
2021-09-03 00:00:00,28.87
2021-09-02 00:00:00,28.575
2021-09-01 00:00:00,28.56
2021-08-31 00:00:00,28.785
2021-08-30 00:00:00,28.8
2021-08-27 00:00:00,29.195
2021-08-26 00:00:00,29.015
2021-08-25 00:00:00,28.88
2021-08-24 00:00:00,28.735
2021-08-23 00:00:00,29.31
2021-08-20 00:00:00,29.58
2021-08-19 00:00:00,29.3
2021-08-18 00:00:00,29.15
2021-08-17 00:00:00,29.395
2021-08-16 00:00:00,29.03
2021-08-13 00:00:00,29.32
2021-08-12 00:00:00,29.44
2021-08-11 00:00:00,29.295
2021-08-10 00:00:00,29.315
2021-08-09 00:00:00,28.945
2021-08-06 00:00:00,29.215
2021-08-05 00:00:00,29.2
2021-08-04 00:00:00,29.56
2021-08-03 00:00:00,29.225
2021-08-02 00:00:00,29.435
2021-07-30 00:00:00,29.075
2021-07-29 00:00:00,29.175
2021-07-28 00:00:00,29.685
2021-07-27 00:00:00,48.945
2021-07-26 00:00:00,48.04
2021-07-23 00:00:00,48.475
2021-07-22 00:00:00,48.015
2021-07-21 00:00:00,50.25
2021-07-20 00:00:00,50.635
2021-07-19 00:00:00,49.15
2021-07-16 00:00:00,49.32
2021-07-15 00:00:00,48.62
2021-07-14 00:00:00,48.805
2021-07-13 00:00:00,48.485
2021-07-12 00:00:00,44.355
2021-07-09 00:00:00,46.055
2021-07-08 00:00:00,45.11
2021-07-07 00:00:00,44.86
2021-07-06 00:00:00,44.225
2021-07-05 00:00:00,44.22
2021-07-02 00:00:00,44.375
2021-07-01 00:00:00,45.05
2021-06-30 00:00:00,45.1
2021-06-29 00:00:00,44.785
2021-06-28 00:00:00,44.025
2021-06-25 00:00:00,44.26
2021-06-24 00:00:00,44.06
2021-06-23 00:00:00,44.485
2021-06-22 00:00:00,45.38
2021-06-21 00:00:00,45.555
2021-06-18 00:00:00,45.035
2021-06-17 00:00:00,44.865
2021-06-16 00:00:00,45.43
2021-06-15 00:00:00,44.74
2021-06-14 00:00:00,44.35
2021-06-11 00:00:00,45.11
2021-06-10 00:00:00,45.51
2021-06-09 00:00:00,45.46
2021-06-08 00:00:00,45.81
2021-06-07 00:00:00,45.46
2021-06-04 00:00:00,46.52
2021-06-03 00:00:00,45.48
2021-06-02 00:00:00,45.515
2021-06-01 00:00:00,45.8
2021-05-31 00:00:00,45.8
2021-05-28 00:00:00,45.88
2021-05-27 00:00:00,46.35
2021-05-26 00:00:00,45.98
2021-05-25 00:00:00,46.38
2021-05-24 00:00:00,46.895
2021-05-21 00:00:00,46.565
2021-05-20 00:00:00,47.815
2021-05-19 00:00:00,46.735
2021-05-18 00:00:00,46.645
2021-05-17 00:00:00,45.82
2021-05-14 00:00:00,46.825
2021-05-13 00:00:00,47.04
2021-05-12 00:00:00,47.6
2021-05-11 00:00:00,46.195
2021-05-10 00:00:00,46.035
2021-05-07 00:00:00,46.93
2021-05-06 00:00:00,46.38
2021-05-05 00:00:00,46.705
2021-05-04 00:00:00,45.875
2021-05-03 00:00:00,45.875
2021-04-30 00:00:00,45.88
2021-04-29 00:00:00,46.15
2021-04-28 00:00:00,46.635
2021-04-27 00:00:00,45.78
2021-04-26 00:00:00,46.14
2021-04-23 00:00:00,46.285
2021-04-22 00:00:00,46.54
2021-04-21 00:00:00,47.02
2021-04-20 00:00:00,46.1
2021-04-19 00:00:00,46.635
2021-04-16 00:00:00,46.61
2021-04-15 00:00:00,47.015
2021-04-14 00:00:00,47.65
2021-04-13 00:00:00,47.47
2021-04-12 00:00:00,46.96
2021-04-09 00:00:00,47.04
2021-04-08 00:00:00,47.465
2021-04-07 00:00:00,45.86
2021-04-06 00:00:00,45.785
2021-04-05 00:00:00,45.78
2021-04-02 00:00:00,45.78
2021-04-01 00:00:00,46.885
2021-03-31 00:00:00,48.34
2021-03-30 00:00:00,48.69
2021-03-29 00:00:00,48.69
2021-03-26 00:00:00,48.69
2021-03-25 00:00:00,48.69
2021-03-24 00:00:00,48.685
2021-03-23 00:00:00,48.685
2021-03-22 00:00:00,48.685
2021-03-19 00:00:00,45.845
2021-03-18 00:00:00,46.68
2021-03-17 00:00:00,45.91
2021-03-16 00:00:00,46.29
2021-03-15 00:00:00,46.64
2021-03-12 00:00:00,44.99
2021-03-11 00:00:00,46.96
2021-03-10 00:00:00,46.57
2021-03-09 00:00:00,47.02
2021-03-08 00:00:00,48.19
2021-03-05 00:00:00,47.44
2021-03-04 00:00:00,47.295
2021-03-03 00:00:00,46.595
2021-03-02 00:00:00,45.53
2021-03-01 00:00:00,49.38
2021-02-26 00:00:00,48.16
2021-02-25 00:00:00,47.08
2021-02-24 00:00:00,47.915
2021-02-23 00:00:00,47.97
2021-02-22 00:00:00,46.52
2021-02-19 00:00:00,47.075
2021-02-18 00:00:00,47.395
2021-02-17 00:00:00,46.645
2021-02-16 00:00:00,46.335
2021-02-15 00:00:00,46.34
2021-02-12 00:00:00,46.035
2021-02-11 00:00:00,46.05
2021-02-10 00:00:00,47.42
2021-02-09 00:00:00,46.295
2021-02-08 00:00:00,46.36
2021-02-05 00:00:00,45.905
2021-02-04 00:00:00,46.62
2021-02-03 00:00:00,46.86
2021-02-02 00:00:00,48.27
2021-02-01 00:00:00,48.175
2021-01-29 00:00:00,48.335
2021-01-28 00:00:00,49.3
2021-01-27 00:00:00,47.61
2021-01-26 00:00:00,48.27
2021-01-25 00:00:00,47.895
2021-01-22 00:00:00,47.215
2021-01-21 00:00:00,46.83
2021-01-20 00:00:00,47.015
2021-01-19 00:00:00,48.81
2021-01-18 00:00:00,48.815
2021-01-15 00:00:00,47.73
2021-01-14 00:00:00,47.365
2021-01-13 00:00:00,48.16
2021-01-12 00:00:00,47.88
2021-01-11 00:00:00,46.875
2021-01-08 00:00:00,46.705
2021-01-07 00:00:00,45.84
2021-01-06 00:00:00,48.56
2021-01-05 00:00:00,46.115
2021-01-04 00:00:00,46.99
2021-01-01 00:00:00,46.99
2020-12-31 00:00:00,46.765
2020-12-30 00:00:00,46.045
2020-12-29 00:00:00,45.875
2020-12-28 00:00:00,45.875
2020-12-25 00:00:00,45.875
2020-12-24 00:00:00,46.265
2020-12-23 00:00:00,47.75
2020-12-22 00:00:00,51.23
2020-12-21 00:00:00,47.215
2020-12-18 00:00:00,45.69
2020-12-17 00:00:00,45.765
2020-12-16 00:00:00,46.915
2020-12-15 00:00:00,47.195
2020-12-14 00:00:00,49.515
2020-12-11 00:00:00,48.03
2020-12-10 00:00:00,45.925
2020-12-09 00:00:00,46.61
2020-12-08 00:00:00,47.99
2020-12-07 00:00:00,45.245
2020-12-04 00:00:00,45.995
2020-12-03 00:00:00,46.66
2020-12-02 00:00:00,45.36
2020-12-01 00:00:00,47.74
2020-11-30 00:00:00,46.925
2020-11-27 00:00:00,47.59
2020-11-26 00:00:00,47.585
2020-11-25 00:00:00,45.87
2020-11-24 00:00:00,47.72
2020-11-23 00:00:00,49.035
2020-11-20 00:00:00,49.3
2020-11-19 00:00:00,48.095
2020-11-18 00:00:00,48.875
2020-11-17 00:00:00,46.785
2020-11-16 00:00:00,49.22
2020-11-13 00:00:00,51.055
2020-11-12 00:00:00,48.375
2020-11-11 00:00:00,48.86
2020-11-10 00:00:00,47.26
2020-11-09 00:00:00,49.365
2020-11-06 00:00:00,48.345
2020-11-05 00:00:00,51.36
2020-11-04 00:00:00,52.355
2020-11-03 00:00:00,53.505
2020-11-02 00:00:00,55.79
2020-10-30 00:00:00,68.635
2020-10-29 00:00:00,68.635
2020-10-28 00:00:00,63.175
2020-10-27 00:00:00,63.865
2020-10-26 00:00:00,60.125
2020-10-23 00:00:00,62.08
2020-10-22 00:00:00,60.29
2020-10-21 00:00:00,61.44
2020-10-20 00:00:00,60.41
2020-10-19 00:00:00,57.93
2020-10-16 00:00:00,60.555
2020-10-15 00:00:00,58.185
2020-10-14 00:00:00,57.505
2020-10-13 00:00:00,55.305
2020-10-12 00:00:00,56.26
2020-10-09 00:00:00,55.605
2020-10-08 00:00:00,56.27
2020-10-07 00:00:00,53.55
2020-10-06 00:00:00,55.45
2020-10-05 00:00:00,55.715
2020-10-02 00:00:00,57.15
2020-10-01 00:00:00,55.95
2020-09-30 00:00:00,56.07
2020-09-29 00:00:00,54.835
2020-09-28 00:00:00,56.865
2020-09-25 00:00:00,61.73
2020-09-24 00:00:00,58.4
2020-09-23 00:00:00,58.25
2020-09-22 00:00:00,58.25
2020-09-21 00:00:00,58.25
2020-09-18 00:00:00,55.755
2020-09-17 00:00:00,55.625
2020-09-16 00:00:00,54.99
2020-09-15 00:00:00,54.5
2020-09-14 00:00:00,58.12
2020-09-11 00:00:00,55.24
2020-09-10 00:00:00,55.125
2020-09-09 00:00:00,57.545
2020-09-08 00:00:00,57.545
2020-09-07 00:00:00,57.545
2020-09-04 00:00:00,56.35
2020-09-03 00:00:00,53.45
2020-09-02 00:00:00,54.155
2020-09-01 00:00:00,56.02
2020-08-31 00:00:00,56.02
2020-08-28 00:00:00,54.61
2020-08-27 00:00:00,55.375
2020-08-26 00:00:00,56.54
2020-08-25 00:00:00,53.37
2020-08-24 00:00:00,55.625
2020-08-21 00:00:00,56.52
2020-08-20 00:00:00,55.265
2020-08-19 00:00:00,55.705
2020-08-18 00:00:00,55.42
2020-08-17 00:00:00,57.635
2020-08-14 00:00:00,56.725
2020-08-13 00:00:00,55.135
2020-08-12 00:00:00,54.63
2020-08-11 00:00:00,55.54
2020-08-10 00:00:00,54.79
2020-08-07 00:00:00,55.165
2020-08-06 00:00:00,54.225
2020-08-05 00:00:00,54.81
2020-08-04 00:00:00,53.88
2020-08-03 00:00:00,54.485
2020-07-31 00:00:00,57.01
2020-07-30 00:00:00,54.93
2020-07-29 00:00:00,56.785
2020-07-28 00:00:00,56.055
2020-07-27 00:00:00,56.075
2020-07-24 00:00:00,55.285
2020-07-23 00:00:00,56.34
2020-07-22 00:00:00,53.725
2020-07-21 00:00:00,53.53
2020-07-20 00:00:00,55.985
2020-07-17 00:00:00,57.14
2020-07-16 00:00:00,53.815
2020-07-15 00:00:00,56.73
2020-07-14 00:00:00,53.445
2020-07-13 00:00:00,56.345
2020-07-10 00:00:00,55.23
2020-07-09 00:00:00,56.015
2020-07-08 00:00:00,56.125
2020-07-07 00:00:00,52.86
2020-07-06 00:00:00,56.335
2020-07-03 00:00:00,53.855
2020-07-02 00:00:00,53.41
2020-07-01 00:00:00,52.85
2020-06-30 00:00:00,56.24
2020-06-29 00:00:00,56.155
2020-06-26 00:00:00,56.89
2020-06-25 00:00:00,58.255
2020-06-24 00:00:00,52.58
2020-06-23 00:00:00,57.685
2020-06-22 00:00:00,54.3
2020-06-19 00:00:00,57.28
2020-06-18 00:00:00,58.045
2020-06-17 00:00:00,57.465
2020-06-16 00:00:00,57.47
2020-06-15 00:00:00,58.225
2020-06-12 00:00:00,58.225
2020-06-11 00:00:00,57.69
2020-06-10 00:00:00,58.975
2020-06-09 00:00:00,55.555
2020-06-08 00:00:00,51.865
2020-06-05 00:00:00,55.435
2020-06-04 00:00:00,53.46
2020-06-03 00:00:00,52.57
2020-06-02 00:00:00,53.35
2020-06-01 00:00:00,58.045
2020-05-29 00:00:00,54.88
2020-05-28 00:00:00,53.26
2020-05-27 00:00:00,52.14
2020-05-26 00:00:00,56.165
2020-05-25 00:00:00,56.165
2020-05-22 00:00:00,54.91
2020-05-21 00:00:00,53.31
2020-05-20 00:00:00,52.99
2020-05-19 00:00:00,52.58
2020-05-18 00:00:00,54.835
2020-05-15 00:00:00,57.845
2020-05-14 00:00:00,57.615
2020-05-13 00:00:00,55.415
2020-05-12 00:00:00,53.81
2020-05-11 00:00:00,56.185
2020-05-08 00:00:00,56.185
2020-05-07 00:00:00,55.505
2020-05-06 00:00:00,54.93
2020-05-05 00:00:00,59.475
2020-05-04 00:00:00,57.395
2020-05-01 00:00:00,57.395
2020-04-30 00:00:00,53.88
2020-04-29 00:00:00,55.09
2020-04-28 00:00:00,53.38
2020-04-27 00:00:00,56.455
2020-04-24 00:00:00,52.72
2020-04-23 00:00:00,53.96
2020-04-22 00:00:00,57.625
2020-04-21 00:00:00,57.81
2020-04-20 00:00:00,53.11
2020-04-17 00:00:00,56.105
2020-04-16 00:00:00,52.17
2020-04-15 00:00:00,52.17
2020-04-14 00:00:00,46.35
2020-04-13 00:00:00,46.35
2020-04-10 00:00:00,46.35
2020-04-09 00:00:00,52.14
2020-04-08 00:00:00,52.14
2020-04-07 00:00:00,50.825
2020-04-06 00:00:00,55.355
2020-04-03 00:00:00,55.355
2020-04-02 00:00:00,55.35
2020-04-01 00:00:00,55.35
2020-03-31 00:00:00,55.35
2020-03-30 00:00:00,55.625
2020-03-27 00:00:00,55.62
2020-03-26 00:00:00,55.615
2020-03-25 00:00:00,55.615
2020-03-24 00:00:00,55.62
2020-03-23 00:00:00,55.615
2020-03-20 00:00:00,55.605
2020-03-19 00:00:00,52.41
2020-03-18 00:00:00,47.185
2020-03-17 00:00:00,48.56
2020-03-16 00:00:00,57.245
2020-03-13 00:00:00,57.25
2020-03-12 00:00:00,44.44
2020-03-11 00:00:00,44.435
2020-03-10 00:00:00,62.58
2020-03-09 00:00:00,54.605
2020-03-06 00:00:00,51.36
2020-03-05 00:00:00,46.575
2020-03-04 00:00:00,51.315
2020-03-03 00:00:00,51.32
2020-03-02 00:00:00,50.41
2020-02-28 00:00:00,53.94
2020-02-27 00:00:00,47.835
2020-02-26 00:00:00,47.835
2020-02-25 00:00:00,48.84
2020-02-24 00:00:00,47.835
2020-02-21 00:00:00,47.835
2020-02-20 00:00:00,47.835
2020-02-19 00:00:00,47.835
2020-02-18 00:00:00,47.835
2020-02-17 00:00:00,47.835
2020-02-14 00:00:00,47.835
2020-02-13 00:00:00,47.835
2020-02-12 00:00:00,47.835
2020-02-11 00:00:00,47.835
2020-02-10 00:00:00,47.835
2020-02-07 00:00:00,47.83
2020-02-06 00:00:00,47.83
2020-02-05 00:00:00,47.83
2020-02-04 00:00:00,47.835
2020-02-03 00:00:00,47.835
2020-01-31 00:00:00,47.83
2020-01-30 00:00:00,47.83
2020-01-29 00:00:00,46.825
2020-01-28 00:00:00,48.83
2020-01-27 00:00:00,47.825
2020-01-24 00:00:00,47.825
2020-01-23 00:00:00,47.825
2020-01-22 00:00:00,47.82
2020-01-21 00:00:00,47.82
2020-01-20 00:00:00,47.82
2020-01-17 00:00:00,47.82
2020-01-16 00:00:00,47.82
2020-01-15 00:00:00,47.815
2020-01-14 00:00:00,47.82
2020-01-13 00:00:00,47.82
2020-01-10 00:00:00,47.82
2020-01-09 00:00:00,47.82
2020-01-08 00:00:00,47.82
2020-01-07 00:00:00,47.82
2020-01-06 00:00:00,48.82
2020-01-03 00:00:00,48.82
2020-01-02 00:00:00,47.815
2020-01-01 00:00:00,47.815
2019-12-31 00:00:00,47.81
2019-12-30 00:00:00,48.815
2019-12-27 00:00:00,47.815
2019-12-26 00:00:00,47.815
2019-12-25 00:00:00,47.81
2019-12-24 00:00:00,47.815
2019-12-23 00:00:00,47.815
2019-12-20 00:00:00,47.81
2019-12-19 00:00:00,47.81
2019-12-18 00:00:00,47.815
2019-12-17 00:00:00,47.815
2019-12-16 00:00:00,48.815
2019-12-13 00:00:00,47.815
2019-12-12 00:00:00,47.815
2019-12-11 00:00:00,47.81
2019-12-10 00:00:00,47.815
2019-12-09 00:00:00,47.815
2019-12-06 00:00:00,47.815
2019-12-05 00:00:00,47.815
2019-12-04 00:00:00,48.815
2019-12-03 00:00:00,47.81
2019-12-02 00:00:00,47.815
2019-11-29 00:00:00,47.815
2019-11-28 00:00:00,47.815
2019-11-27 00:00:00,47.815
2019-11-26 00:00:00,49.46
2019-11-25 00:00:00,47.815
2019-11-22 00:00:00,47.81
2019-11-21 00:00:00,48.815
2019-11-20 00:00:00,47.81
2019-11-19 00:00:00,48.815
2019-11-18 00:00:00,47.815
2019-11-15 00:00:00,48.81
2019-11-14 00:00:00,48.81
2019-11-13 00:00:00,47.805
2019-11-12 00:00:00,48.81
2019-11-11 00:00:00,48.81
2019-11-08 00:00:00,48.295
2019-11-07 00:00:00,48.81
2019-11-06 00:00:00,47.81
2019-11-05 00:00:00,47.815
2019-11-04 00:00:00,47.875
2019-11-01 00:00:00,49.265
2019-10-31 00:00:00,50
2019-10-30 00:00:00,50.25
2019-10-29 00:00:00,48.81
2019-10-28 00:00:00,48.81
2019-10-25 00:00:00,48.815
2019-10-24 00:00:00,48.815
2019-10-23 00:00:00,48.81
2019-10-22 00:00:00,48.81
2019-10-21 00:00:00,48.81
2019-10-18 00:00:00,48.82
2019-10-17 00:00:00,48.815
2019-10-16 00:00:00,48.82
2019-10-15 00:00:00,48.82
2019-10-14 00:00:00,47.815
2019-10-11 00:00:00,47.815
2019-10-10 00:00:00,48.82
2019-10-09 00:00:00,48.82
2019-10-08 00:00:00,48.825
2019-10-07 00:00:00,48.825
2019-10-04 00:00:00,48.825
2019-10-03 00:00:00,48.815
2019-10-02 00:00:00,48.82
2019-10-01 00:00:00,47.825
2019-09-30 00:00:00,47.825
2019-09-27 00:00:00,47.825
2019-09-26 00:00:00,47.83
2019-09-25 00:00:00,44.575
2019-09-24 00:00:00,47.23
2019-09-23 00:00:00,44.43
2019-09-20 00:00:00,48.465
2019-09-19 00:00:00,46.14
2019-09-18 00:00:00,46.135
2019-09-17 00:00:00,44.105
2019-09-16 00:00:00,45.405
2019-09-13 00:00:00,40.22
2019-09-12 00:00:00,44.975
2019-09-11 00:00:00,44.975
2019-09-10 00:00:00,44.285
2019-09-09 00:00:00,44.365
2019-09-06 00:00:00,44.275
2019-09-05 00:00:00,46.76
2019-09-04 00:00:00,45.985
2019-09-03 00:00:00,44.765
2019-09-02 00:00:00,45.445
2019-08-30 00:00:00,41.8
2019-08-29 00:00:00,44.595
2019-08-28 00:00:00,45.655
2019-08-27 00:00:00,44.945
2019-08-26 00:00:00,44.945
2019-08-23 00:00:00,44.94
2019-08-22 00:00:00,44.175
2019-08-21 00:00:00,47.135
2019-08-20 00:00:00,44.645
2019-08-19 00:00:00,44.655
2019-08-16 00:00:00,45.61
2019-08-15 00:00:00,49.78
2019-08-14 00:00:00,45.01
2019-08-13 00:00:00,46.21
2019-08-12 00:00:00,47.42
2019-08-09 00:00:00,44.795
2019-08-08 00:00:00,47.695
2019-08-07 00:00:00,45.005
2019-08-06 00:00:00,49.06
2019-08-05 00:00:00,47.12
2019-08-02 00:00:00,43.1
2019-08-01 00:00:00,43.095
2019-07-31 00:00:00,45.27
2019-07-30 00:00:00,43.305
2019-07-29 00:00:00,43.345
2019-07-26 00:00:00,42.575
2019-07-25 00:00:00,41.515
2019-07-24 00:00:00,42.755
2019-07-23 00:00:00,43.885
2019-07-22 00:00:00,43.085
2019-07-19 00:00:00,43.085
2019-07-18 00:00:00,44.715
2019-07-17 00:00:00,44.355
2019-07-16 00:00:00,43.085
2019-07-15 00:00:00,43.725
2019-07-12 00:00:00,43.925
2019-07-11 00:00:00,43.185
2019-07-10 00:00:00,43.845
2019-07-09 00:00:00,43.85
2019-07-08 00:00:00,44.735
2019-07-05 00:00:00,43.66
2019-07-04 00:00:00,43.655
2019-07-03 00:00:00,43.905
2019-07-02 00:00:00,43.615
2019-07-01 00:00:00,44.79
2019-06-28 00:00:00,46.37
2019-06-27 00:00:00,46.37
2019-06-26 00:00:00,46.365
2019-06-25 00:00:00,46.365
2019-06-24 00:00:00,46.365
2019-06-21 00:00:00,43.885
2019-06-20 00:00:00,43.23
2019-06-19 00:00:00,43.615
2019-06-18 00:00:00,43.61
2019-06-17 00:00:00,44.605
2019-06-14 00:00:00,45.545
2019-06-13 00:00:00,45.545
2019-06-12 00:00:00,42.56
2019-06-11 00:00:00,42.56
2019-06-10 00:00:00,42.56
2019-06-07 00:00:00,44.49
2019-06-06 00:00:00,43.5
2019-06-05 00:00:00,43.77
2019-06-04 00:00:00,43.77
2019-06-03 00:00:00,45.095
2019-05-31 00:00:00,45.09
2019-05-30 00:00:00,45.09
2019-05-29 00:00:00,44.96
2019-05-28 00:00:00,43.31
2019-05-27 00:00:00,43.31
2019-05-24 00:00:00,43.68
2019-05-23 00:00:00,43.68
2019-05-22 00:00:00,43.675
2019-05-21 00:00:00,46.275
2019-05-20 00:00:00,46.275
2019-05-17 00:00:00,46.275
2019-05-16 00:00:00,46.275
2019-05-15 00:00:00,46.865
2019-05-14 00:00:00,46.27
2019-05-13 00:00:00,44.46
